mainHeader	weeks	useIt	FurtherProcess	question	category	group
v13424_1_mnpmicaaofas_radcallus	104 weeks	x	0	Callus related to hallux MTP-IP	5 bis 0	AOFAS
v13424_1_mnpmicaaofas_radalignment	104 weeks	x	0	Alignment 	15 bis 0	AOFAS
v13424_1_mnpmicaaofas_inttotalscore	104 weeks	x	0	sum	100 bis 0	AOFAS
v13424_2_mnpmicaaofas_mnpdocid	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnplastedit	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnpptnid	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnppusid	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnplang	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_sigstatus	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_sigreason	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnpvsno	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnpvslbl	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnpcvpid	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnpvisid	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnpvisno	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnpvispdt	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnpvisfdt	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnpfs0	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnpfs1	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnpfs2	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnpfs3	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnpfcs0	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnpfcs1	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnpfcs2	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnpfcs3	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnpfsqa	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnpfsct	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_mnphide	104 weeks	0	0	0	0	0
v13424_2_mnpmicaaofas_radpain	104 weeks	x	0	pain	40 bis 0	AOFAS
v13424_2_mnpmicaaofas_radactivitylimit	104 weeks	x	0	activity limitations	10 bis 0	AOFAS
v13424_2_mnpmicaaofas_radfootwearreq	104 weeks	x	0	Footwear requirements	10 bis 0	AOFAS
v13424_2_mnpmicaaofas_radmtp	104 weeks	x	0	MTP joint motion	10 bis 0	AOFAS
v13424_2_mnpmicaaofas_radip	104 weeks	x	0	IP joint motion	5 bis 0	AOFAS
v13424_2_mnpmicaaofas_radmtpip	104 weeks	x	0	MTP-IP stability	5 bis 0	AOFAS
v13424_2_mnpmicaaofas_radcallus	104 weeks	x	0	Callus related to hallux MTP-IP	5 bis 0	AOFAS
v13424_2_mnpmicaaofas_radalignment	104 weeks	x	0	Alignment 	15 bis 0	AOFAS
v13424_2_mnpmicaaofas_inttotalscore	104 weeks	x	0	sum	100 bis 0	AOFAS
v13428_1_mnpmicaradiofind_mnpdocid	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnplastedit	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnpptnid	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnppusid	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnplang	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_sigstatus	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_sigreason	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnpvsno	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnpvslbl	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnpcvpid	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnpvisid	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnpvisno	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnpvispdt	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnpvisfdt	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnpfs0	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnpfs1	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnpfs2	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnpfs3	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnpfcs0	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnpfcs1	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnpfcs2	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnpfcs3	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnpfsqa	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnpfsct	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_mnphide	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_txtinitialen_108299_1	präoperativ	x	0	initials	at or fk	radiological findings
v13428_1_mnpmicaradiofind_inthvpreoperative_108299_1	präoperativ	x	0	HV preoperative	degrees	radiological findings
v13428_1_mnpmicaradiofind_inthvpostoperative_108299_1	präoperativ	x	0	HV postoperative	degrees	radiological findings
v13428_1_mnpmicaradiofind_intimapreoperative_108299_1	präoperativ	x	0	IMA preoperative	degrees	radiological findings
v13428_1_mnpmicaradiofind_intimapostoperative_108299_1	präoperativ	x	0	IMA postoperative	degrees	radiological findings
v13428_1_mnpmicaradiofind_radsagittalalign_108299_1	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_radhardwarepos_108299_1	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_inttimeosseous_108299_1	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_intlengthofmt1_108299_1	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_intdmaapreoperative_108299_1		x				
v13428_1_mnpmicaradiofind_intdmaapostoperative_108299_1		x				
v13428_1_mnpmicaradiofind_txtinitialen_108299_2	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_inthvpreoperative_108299_2	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_inthvpostoperative_108299_2	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_intimapreoperative_108299_2	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_intimapostoperative_108299_2	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_radsagittalalign_108299_2	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_radhardwarepos_108299_2	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_inttimeosseous_108299_2	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_intlengthofmt1_108299_2	präoperativ	0	0	0	0	0
v13428_1_mnpmicaradiofind_intdmaapreoperative_108299_2		x				
v13428_1_mnpmicaradiofind_intdmaapostoperative_108299_2		x				
v13428_1_mnpmicaradiofind_txtinitialen_108299_3	0	0	0	0	0	0
v13428_1_mnpmicaradiofind_inthvpreoperative_108299_3	0	0	0	0	0	0
v13428_1_mnpmicaradiofind_inthvpostoperative_108299_3	0	0	0	0	0	0
v13428_1_mnpmicaradiofind_intimapreoperative_108299_3	0	0	0	0	0	0
v13428_1_mnpmicaradiofind_intimapostoperative_108299_3	0	0	0	0	0	0
v13428_1_mnpmicaradiofind_radsagittalalign_108299_3	0	0	0	0	0	0
v13428_1_mnpmicaradiofind_radhardwarepos_108299_3	0	0	0	0	0	0
v13428_1_mnpmicaradiofind_inttimeosseous_108299_3	0	0	0	0	0	0
v13428_1_mnpmicaradiofind_intlengthofmt1_108299_3	0	0	0	0	0	0
v13428_1_mnpmicaradiofind_intdmaapreoperative_108299_3		x				
v13428_1_mnpmicaradiofind_intdmaapostoperative_108299_3		x				
v13428_1_mnpmicaradiofind_txtinitialen_108299_4						
v13428_1_mnpmicaradiofind_inthvpreoperative_108299_4						
v13428_1_mnpmicaradiofind_inthvpostoperative_108299_4						
v13428_1_mnpmicaradiofind_intimapreoperative_108299_4						
v13428_1_mnpmicaradiofind_intimapostoperative_108299_4						
v13428_1_mnpmicaradiofind_radsagittalalign_108299_4						
v13428_1_mnpmicaradiofind_radhardwarepos_108299_4						
v13428_1_mnpmicaradiofind_inttimeosseous_108299_4						
v13428_1_mnpmicaradiofind_intlengthofmt1_108299_4						
v13428_1_mnpmicaradiofind_intdmaapreoperative_108299_4		x				
v13428_1_mnpmicaradiofind_intdmaapostoperative_108299_4		x				
v13428_1_mnpmicaradiofind_txtinitialen_108299_5						
v13428_1_mnpmicaradiofind_inthvpreoperative_108299_5						
v13428_1_mnpmicaradiofind_inthvpostoperative_108299_5						
v13428_1_mnpmicaradiofind_intimapreoperative_108299_5						
v13428_1_mnpmicaradiofind_intimapostoperative_108299_5						
v13428_1_mnpmicaradiofind_radsagittalalign_108299_5						
v13428_1_mnpmicaradiofind_radhardwarepos_108299_5						
v13428_1_mnpmicaradiofind_inttimeosseous_108299_5						
v13428_1_mnpmicaradiofind_intlengthofmt1_108299_5						
v13428_1_mnpmicaradiofind_intdmaapreoperative_108299_5		x				
v13428_1_mnpmicaradiofind_intdmaapostoperative_108299_5		x				
v13425_1_mnpmicaradiofind_mnpdocid	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnplastedit	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnpptnid	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnppusid	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnplang	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_sigstatus	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_sigreason	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnpvsno	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnpvslbl	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnpcvpid	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnpvisid	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnpvisno	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnpvispdt	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnpvisfdt	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnpfs0	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnpfs1	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnpfs2	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnpfs3	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnpfcs0	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnpfcs1	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnpfcs2	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnpfcs3	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnpfsqa	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnpfsct	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_mnphide	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_txtinitialen_108299_1	6 weeks	x	0	initials	at or fk	radiological findings
v13425_1_mnpmicaradiofind_inthvpreoperative_108299_1	6 weeks	x	0	HV preoperative	degrees	radiological findings
v13425_1_mnpmicaradiofind_inthvpostoperative_108299_1	6 weeks	x	0	HV postoperative	degrees	radiological findings
v13425_1_mnpmicaradiofind_intimapreoperative_108299_1	6 weeks	x	0	IMA preoperative	degrees	radiological findings
v13425_1_mnpmicaradiofind_intimapostoperative_108299_1	6 weeks	x	0	IMA postoperative	degrees	radiological findings
v13425_1_mnpmicaradiofind_radsagittalalign_108299_1	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_radhardwarepos_108299_1	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_inttimeosseous_108299_1	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_intlengthofmt1_108299_1	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_intdmaapreoperative_108299_1		x				
v13425_1_mnpmicaradiofind_intdmaapostoperative_108299_1		x				
v13425_1_mnpmicaradiofind_txtinitialen_108299_2	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_inthvpreoperative_108299_2	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_inthvpostoperative_108299_2	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_intimapreoperative_108299_2	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_intimapostoperative_108299_2	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_radsagittalalign_108299_2	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_radhardwarepos_108299_2	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_inttimeosseous_108299_2	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_intlengthofmt1_108299_2	6 weeks	0	0	0	0	0
v13425_1_mnpmicaradiofind_intdmaapreoperative_108299_2		x				
v13425_1_mnpmicaradiofind_intdmaapostoperative_108299_2		x				
v13425_1_mnpmicaradiofind_txtinitialen_108299_3	0	0	0	0	0	0
v13425_1_mnpmicaradiofind_inthvpreoperative_108299_3	0	0	0	0	0	0
v13425_1_mnpmicaradiofind_inthvpostoperative_108299_3	0	0	0	0	0	0
v13425_1_mnpmicaradiofind_intimapreoperative_108299_3	0	0	0	0	0	0
v13425_1_mnpmicaradiofind_intimapostoperative_108299_3	0	0	0	0	0	0
v13425_1_mnpmicaradiofind_radsagittalalign_108299_3	0	0	0	0	0	0
v13425_1_mnpmicaradiofind_radhardwarepos_108299_3	0	0	0	0	0	0
v13425_1_mnpmicaradiofind_inttimeosseous_108299_3	0	0	0	0	0	0
v13425_1_mnpmicaradiofind_intlengthofmt1_108299_3	0	0	0	0	0	0
v13425_1_mnpmicaradiofind_intdmaapreoperative_108299_3		x				
v13425_1_mnpmicaradiofind_intdmaapostoperative_108299_3		x				
v13425_1_mnpmicaradiofind_txtinitialen_108299_4						
v13425_1_mnpmicaradiofind_inthvpreoperative_108299_4						
v13425_1_mnpmicaradiofind_inthvpostoperative_108299_4						
v13425_1_mnpmicaradiofind_intimapreoperative_108299_4						
v13425_1_mnpmicaradiofind_intimapostoperative_108299_4						
v13425_1_mnpmicaradiofind_radsagittalalign_108299_4						
v13425_1_mnpmicaradiofind_radhardwarepos_108299_4						
v13425_1_mnpmicaradiofind_inttimeosseous_108299_4						
v13425_1_mnpmicaradiofind_intlengthofmt1_108299_4						
v13425_1_mnpmicaradiofind_intdmaapreoperative_108299_4		x				
v13425_1_mnpmicaradiofind_intdmaapostoperative_108299_4		x				
v13425_1_mnpmicaradiofind_txtinitialen_108299_5						
v13425_1_mnpmicaradiofind_inthvpreoperative_108299_5						
v13425_1_mnpmicaradiofind_inthvpostoperative_108299_5						
v13425_1_mnpmicaradiofind_intimapreoperative_108299_5						
v13425_1_mnpmicaradiofind_intimapostoperative_108299_5						
v13425_1_mnpmicaradiofind_radsagittalalign_108299_5						
v13425_1_mnpmicaradiofind_radhardwarepos_108299_5						
v13425_1_mnpmicaradiofind_inttimeosseous_108299_5						
v13425_1_mnpmicaradiofind_intlengthofmt1_108299_5						
v13425_1_mnpmicaradiofind_intdmaapreoperative_108299_5		x				
v13425_1_mnpmicaradiofind_intdmaapostoperative_108299_5		x				
v13430_1_mnpmicaradiofind_mnpdocid	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnplastedit	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnpptnid	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnppusid	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnplang	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_sigstatus	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_sigreason	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnpvsno	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnpvslbl	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnpcvpid	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnpvisid	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnpvisno	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnpvispdt	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnpvisfdt	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnpfs0	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnpfs1	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnpfs2	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnpfs3	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnpfcs0	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnpfcs1	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnpfcs2	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnpfcs3	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnpfsqa	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnpfsct	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_mnphide	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_txtinitialen_108299_1	12 weeks	x	0	initials	at or fk	radiological findings
v13430_1_mnpmicaradiofind_inthvpreoperative_108299_1	12 weeks	x	0	HV preoperative	degrees	radiological findings
v13430_1_mnpmicaradiofind_inthvpostoperative_108299_1	12 weeks	x	0	HV postoperative	degrees	radiological findings
v13430_1_mnpmicaradiofind_intimapreoperative_108299_1	12 weeks	x	0	IMA preoperative	degrees	radiological findings
v13430_1_mnpmicaradiofind_intimapostoperative_108299_1	12 weeks	x	0	IMA postoperative	degrees	radiological findings
v13430_1_mnpmicaradiofind_radsagittalalign_108299_1	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_radhardwarepos_108299_1	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_inttimeosseous_108299_1	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_intlengthofmt1_108299_1	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_intdmaapreoperative_108299_1		x				
v13430_1_mnpmicaradiofind_intdmaapostoperative_108299_1		x				
v13430_1_mnpmicaradiofind_txtinitialen_108299_2	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_inthvpreoperative_108299_2	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_inthvpostoperative_108299_2	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_intimapreoperative_108299_2	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_intimapostoperative_108299_2	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_radsagittalalign_108299_2	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_radhardwarepos_108299_2	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_inttimeosseous_108299_2	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_intlengthofmt1_108299_2	12 weeks	0	0	0	0	0
v13430_1_mnpmicaradiofind_intdmaapreoperative_108299_2		x				
v13430_1_mnpmicaradiofind_intdmaapostoperative_108299_2		x				
v13430_1_mnpmicaradiofind_txtinitialen_108299_3	0	0	0	0	0	0
v13430_1_mnpmicaradiofind_inthvpreoperative_108299_3	0	0	0	0	0	0
v13430_1_mnpmicaradiofind_inthvpostoperative_108299_3	0	0	0	0	0	0
v13430_1_mnpmicaradiofind_intimapreoperative_108299_3	0	0	0	0	0	0
v13430_1_mnpmicaradiofind_intimapostoperative_108299_3	0	0	0	0	0	0
v13430_1_mnpmicaradiofind_radsagittalalign_108299_3	0	0	0	0	0	0
v13430_1_mnpmicaradiofind_radhardwarepos_108299_3	0	0	0	0	0	0
v13430_1_mnpmicaradiofind_inttimeosseous_108299_3	0	0	0	0	0	0
v13430_1_mnpmicaradiofind_intlengthofmt1_108299_3	0	0	0	0	0	0
v13430_1_mnpmicaradiofind_intdmaapreoperative_108299_3		x				
v13430_1_mnpmicaradiofind_intdmaapostoperative_108299_3		x				
v13430_1_mnpmicaradiofind_txtinitialen_108299_4						
v13430_1_mnpmicaradiofind_inthvpreoperative_108299_4						
v13430_1_mnpmicaradiofind_inthvpostoperative_108299_4						
v13430_1_mnpmicaradiofind_intimapreoperative_108299_4						
v13430_1_mnpmicaradiofind_intimapostoperative_108299_4						
v13430_1_mnpmicaradiofind_radsagittalalign_108299_4						
v13430_1_mnpmicaradiofind_radhardwarepos_108299_4						
v13430_1_mnpmicaradiofind_inttimeosseous_108299_4						
v13430_1_mnpmicaradiofind_intlengthofmt1_108299_4						
v13430_1_mnpmicaradiofind_intdmaapreoperative_108299_4		x				
v13430_1_mnpmicaradiofind_intdmaapostoperative_108299_4		x				
v13430_1_mnpmicaradiofind_txtinitialen_108299_5						
v13430_1_mnpmicaradiofind_inthvpreoperative_108299_5						
v13430_1_mnpmicaradiofind_inthvpostoperative_108299_5						
v13430_1_mnpmicaradiofind_intimapreoperative_108299_5						
v13430_1_mnpmicaradiofind_intimapostoperative_108299_5						
v13430_1_mnpmicaradiofind_radsagittalalign_108299_5						
v13430_1_mnpmicaradiofind_radhardwarepos_108299_5						
v13430_1_mnpmicaradiofind_inttimeosseous_108299_5						
v13430_1_mnpmicaradiofind_intlengthofmt1_108299_5						
v13430_1_mnpmicaradiofind_intdmaapreoperative_108299_5		x				
v13430_1_mnpmicaradiofind_intdmaapostoperative_108299_5		x				
v13429_1_mnpmicaradiofind_mnpdocid	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnplastedit	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnpptnid	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnppusid	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnplang	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_sigstatus	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_sigreason	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnpvsno	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnpvslbl	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnpcvpid	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnpvisid	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnpvisno	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnpvispdt	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnpvisfdt	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnpfs0	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnpfs1	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnpfs2	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnpfs3	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnpfcs0	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnpfcs1	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnpfcs2	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnpfcs3	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnpfsqa	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnpfsct	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_mnphide	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_txtinitialen_108299_1	26 weeks	x	0	initials	at or fk	radiological findings
v13429_1_mnpmicaradiofind_inthvpreoperative_108299_1	26 weeks	x	0	HV preoperative	degrees	radiological findings
v13429_1_mnpmicaradiofind_inthvpostoperative_108299_1	26 weeks	x	0	HV postoperative	degrees	radiological findings
v13429_1_mnpmicaradiofind_intimapreoperative_108299_1	26 weeks	x	0	IMA preoperative	degrees	radiological findings
v13429_1_mnpmicaradiofind_intimapostoperative_108299_1	26 weeks	x	0	IMA postoperative	degrees	radiological findings
v13429_1_mnpmicaradiofind_radsagittalalign_108299_1	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_radhardwarepos_108299_1	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_inttimeosseous_108299_1	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_intlengthofmt1_108299_1	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_intdmaapreoperative_108299_1		x				
v13429_1_mnpmicaradiofind_intdmaapostoperative_108299_1		x				
v13429_1_mnpmicaradiofind_txtinitialen_108299_2	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_inthvpreoperative_108299_2	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_inthvpostoperative_108299_2	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_intimapreoperative_108299_2	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_intimapostoperative_108299_2	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_radsagittalalign_108299_2	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_radhardwarepos_108299_2	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_inttimeosseous_108299_2	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_intlengthofmt1_108299_2	26 weeks	0	0	0	0	0
v13429_1_mnpmicaradiofind_intdmaapreoperative_108299_2		x				
v13429_1_mnpmicaradiofind_intdmaapostoperative_108299_2		x				
v13429_1_mnpmicaradiofind_txtinitialen_108299_3	0	0	0	0	0	0
v13429_1_mnpmicaradiofind_inthvpreoperative_108299_3	0	0	0	0	0	0
v13429_1_mnpmicaradiofind_inthvpostoperative_108299_3	0	0	0	0	0	0
v13429_1_mnpmicaradiofind_intimapreoperative_108299_3	0	0	0	0	0	0
v13429_1_mnpmicaradiofind_intimapostoperative_108299_3	0	0	0	0	0	0
v13429_1_mnpmicaradiofind_radsagittalalign_108299_3	0	0	0	0	0	0
v13429_1_mnpmicaradiofind_radhardwarepos_108299_3	0	0	0	0	0	0
v13429_1_mnpmicaradiofind_inttimeosseous_108299_3	0	0	0	0	0	0
v13429_1_mnpmicaradiofind_intlengthofmt1_108299_3	0	0	0	0	0	0
v13429_1_mnpmicaradiofind_intdmaapreoperative_108299_3		x				
v13429_1_mnpmicaradiofind_intdmaapostoperative_108299_3		x				
v13429_1_mnpmicaradiofind_txtinitialen_108299_4						
v13429_1_mnpmicaradiofind_inthvpreoperative_108299_4						
v13429_1_mnpmicaradiofind_inthvpostoperative_108299_4						
v13429_1_mnpmicaradiofind_intimapreoperative_108299_4						
v13429_1_mnpmicaradiofind_intimapostoperative_108299_4						
v13429_1_mnpmicaradiofind_radsagittalalign_108299_4						
v13429_1_mnpmicaradiofind_radhardwarepos_108299_4						
v13429_1_mnpmicaradiofind_inttimeosseous_108299_4						
